City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kenai,US,2022-07-20 02:29:56,60.5544,-151.2583,54.14,87,100,12.48
296,Cabo San Lucas,MX,2022-07-20 02:29:56,22.8909,-109.9124,88.9,72,40,10.36
297,Maumere,ID,2022-07-20 02:29:57,-8.6199,122.2111,79.66,60,68,3.11
298,Lavrentiya,RU,2022-07-20 02:29:58,65.5833,-171.0,43.2,66,98,9.66
299,Mayo,US,2022-07-20 02:29:58,38.8876,-76.5119,81.57,86,4,1.01
300,Las Vegas,US,2022-07-20 02:26:26,36.175,-115.1372,108.28,16,0,13.8
301,Kasongo-Lunda,CD,2022-07-20 02:29:59,-6.4667,16.8167,67.98,80,50,2.1
302,Ilulissat,GL,2022-07-20 02:29:59,69.2167,-51.1,46.42,76,100,2.3
303,Manta,EC,2022-07-20 02:30:00,-0.95,-80.7333,71.38,83,0,10.36
304,Arraial Do Cabo,BR,2022-07-20 02:30:01,-22.9661,-42.0278,69.04,91,0,11.56
305,Upernavik,GL,2022-07-20 02:30:01,72.7868,-56.1549,44.71,78,86,3.87
306,Kruisfontein,ZA,2022-07-20 02:26:54,-34.0033,24.7314,50.88,91,100,8.1
307,Yugorsk,RU,2022-07-20 02:30:02,61.3133,63.3319,64.29,66,100,6.71
308,Cururupu,BR,2022-07-20 02:30:02,-1.8283,-44.8683,73.6,92,57,2.66
309,Dubbo,AU,2022-07-20 02:25:31,-32.25,148.6167,57.33,54,100,17.27
310,Dolores,AR,2022-07-20 02:30:03,-36.3132,-57.6792,42.17,76,14,8.25
311,Dukat,RU,2022-07-20 02:30:04,62.55,155.55,52.25,82,100,6.73
312,Kropotkin,RU,2022-07-20 02:30:04,45.4375,40.5756,62.35,82,10,4.99
313,Flin Flon,CA,2022-07-20 02:30:05,54.7682,-101.865,73.38,53,74,3.91
314,West Bay,KY,2022-07-20 02:30:06,19.3667,-81.4167,82.0,82,36,1.01
315,Shimoda,JP,2022-07-20 02:30:06,34.6667,138.95,84.43,74,80,6.13
316,Pitimbu,BR,2022-07-20 02:30:07,-7.4706,-34.8086,72.19,83,15,12.66
317,Nanortalik,GL,2022-07-20 02:30:07,60.1432,-45.2371,46.85,95,100,10.13
318,Vila Do Maio,CV,2022-07-20 02:30:08,15.1333,-23.2167,77.79,88,88,12.17
319,Mocuba,MZ,2022-07-20 02:30:09,-16.8392,36.9856,61.25,97,1,2.48
320,Pangai,TO,2022-07-20 02:30:09,-19.8,-174.35,77.2,79,2,19.33
321,Kamenka,RU,2022-07-20 02:30:10,51.3223,42.7678,58.12,75,11,7.0
322,Dunedin,NZ,2022-07-20 02:30:05,-45.8742,170.5036,44.4,86,100,6.33
323,Ibirama,BR,2022-07-20 02:31:10,-27.0569,-49.5178,61.05,96,98,2.62
324,Sheksna,RU,2022-07-20 02:31:11,59.21,38.5107,53.56,81,100,12.03
325,Woodward,US,2022-07-20 02:31:12,36.4337,-99.3904,99.63,24,0,5.75
326,Sangar,RU,2022-07-20 02:31:12,63.9242,127.4739,75.42,58,100,6.76
327,Arcachon,FR,2022-07-20 02:31:13,44.5875,-1.0519,70.12,83,75,3.44
328,Flinders,AU,2022-07-20 02:31:14,-34.5833,150.8552,58.17,87,57,8.01
329,Najran,SA,2022-07-20 02:31:14,17.4924,44.1277,79.45,41,100,6.17
330,Isangel,VU,2022-07-20 02:31:15,-19.55,169.2667,84.31,70,40,6.91
331,Knysna,ZA,2022-07-20 02:31:15,-34.0363,23.0471,54.21,87,100,4.61
332,Hasaki,JP,2022-07-20 02:31:16,35.7333,140.8333,91.29,78,66,7.29
333,Sorland,NO,2022-07-20 02:31:16,67.667,12.6934,53.46,86,100,14.72
334,Farah,AF,2022-07-20 02:31:17,32.5,62.5,88.16,12,0,5.3
335,Tasiilaq,GL,2022-07-20 02:31:18,65.6145,-37.6368,37.56,89,73,5.32
336,Unai,BR,2022-07-20 02:29:23,-16.3575,-46.9061,64.94,42,6,1.1
337,Oga,IT,2022-07-20 02:31:19,46.4631,10.347,63.28,87,97,2.33
338,Santa Maria,BR,2022-07-20 02:29:31,-29.6842,-53.8069,47.5,100,20,4.61
339,Neuquen,AR,2022-07-20 02:27:52,-38.9516,-68.0591,39.09,75,0,4.61
340,Kismayo,SO,2022-07-20 02:31:20,-0.3582,42.5454,75.54,69,100,16.62
341,Chokwe,MZ,2022-07-20 02:31:20,-24.5333,32.9833,65.52,85,32,4.61
342,Saint-Francois,FR,2022-07-20 02:31:21,46.4154,3.9054,69.67,80,100,2.19
343,Inhambane,MZ,2022-07-20 02:29:52,-23.865,35.3833,67.41,86,0,5.12
344,Dickinson,US,2022-07-20 02:31:22,29.4608,-95.0513,88.09,79,20,9.22
345,Kungurtug,RU,2022-07-20 02:31:22,50.5994,97.5228,61.34,50,99,2.62
346,Singkang,MY,2022-07-20 02:31:23,2.1006,102.7994,83.89,76,100,4.99
347,Vila,PT,2022-07-20 02:30:42,42.0304,-8.1588,54.7,80,4,4.79
348,Axim,GH,2022-07-20 02:28:56,4.8699,-2.2405,73.31,74,21,6.58
349,Matay,EG,2022-07-20 02:31:24,28.419,30.7792,79.72,47,0,10.18
350,Port Augusta,AU,2022-07-20 02:31:25,-32.5,137.7667,56.3,42,4,9.62
351,Buchanan,LR,2022-07-20 02:31:25,5.8808,-10.0467,74.88,80,100,7.9
352,Fortuna,US,2022-07-20 02:31:26,40.5982,-124.1573,60.85,86,34,1.99
353,Nacala,MZ,2022-07-20 02:31:27,-14.5428,40.6728,68.72,84,25,7.16
354,Tairua,NZ,2022-07-20 02:31:27,-37.0167,175.85,62.08,78,31,8.08
355,Georgetown,MY,2022-07-20 02:31:28,5.4112,100.3354,83.79,73,74,0.58
356,Rio Grande,BR,2022-07-20 02:26:46,-32.035,-52.0986,42.94,86,0,6.31
357,Shumskiy,RU,2022-07-20 02:31:29,54.8318,99.1328,68.11,46,63,6.69
358,Buala,SB,2022-07-20 02:31:30,-8.145,159.5921,85.24,65,12,6.22
359,Okhotsk,RU,2022-07-20 02:31:30,59.3833,143.3,63.95,75,52,9.04
360,Kantang,TH,2022-07-20 02:31:31,7.4054,99.5156,86.99,99,20,4.61
361,Saint-Georges,GD,2022-07-20 02:31:31,12.0564,-61.7485,80.28,89,40,16.11
362,Choya,RU,2022-07-20 02:31:32,52.0108,86.5467,66.09,60,80,2.26
363,Nelson Bay,AU,2022-07-20 02:31:32,-32.7167,152.15,62.11,68,81,7.0
364,Waitati,NZ,2022-07-20 02:31:33,-45.75,170.5667,44.19,91,100,5.37
365,Diamantino,BR,2022-07-20 02:31:33,-14.4086,-56.4461,67.95,38,15,3.13
366,Bubaque,GW,2022-07-20 02:30:50,11.2833,-15.8333,78.62,82,100,17.36
367,Bayonne,FR,2022-07-20 02:31:34,43.3333,-1.4167,71.24,78,100,1.14
368,Carlsbad,US,2022-07-20 02:27:54,33.1581,-117.3506,88.43,72,0,9.22
369,Castro,BR,2022-07-20 02:32:35,-24.7911,-50.0119,57.06,97,2,3.49
370,Abha,SA,2022-07-20 02:32:35,18.2164,42.5053,66.45,56,0,0.0
371,Linqu,CN,2022-07-20 02:32:36,36.5156,118.5397,72.46,80,100,6.02
372,Mandalgovi,MN,2022-07-20 02:32:36,45.7625,106.2708,73.31,41,31,10.54
373,Praia Da Vitoria,PT,2022-07-20 02:32:37,38.7333,-27.0667,70.65,95,35,9.19
374,Cuervos,MX,2022-07-20 02:32:37,32.6314,-114.8556,104.88,28,92,14.5
375,Marshall,US,2022-07-20 02:31:22,34.3834,-86.3333,82.71,61,0,4.61
376,Ishigaki,JP,2022-07-20 02:32:38,24.3448,124.1572,89.73,79,40,17.27
377,Shelburne,CA,2022-07-20 02:32:38,44.0787,-80.2041,76.12,64,77,7.54
378,Cayenne,GF,2022-07-20 02:30:00,4.9333,-52.3333,76.08,1,63,3.44
379,Ahipara,NZ,2022-07-20 02:32:39,-35.1667,173.1667,57.47,82,75,9.86
380,Birjand,IR,2022-07-20 02:32:40,32.8663,59.2211,77.23,22,0,18.16
381,Kulu,TR,2022-07-20 02:32:40,39.0951,33.0799,58.82,58,0,10.67
382,Isoka,ZM,2022-07-20 02:32:41,-10.1606,32.6335,52.43,83,2,1.39
383,Kyela,TZ,2022-07-20 02:32:41,-9.5833,33.85,63.54,78,1,3.29
384,Egvekinot,RU,2022-07-20 02:32:42,66.3167,-179.1667,45.81,66,98,6.78
385,Karibib,NA,2022-07-20 02:32:42,-21.9333,15.8333,51.21,48,0,4.14
386,Prince George,CA,2022-07-20 02:30:27,53.9166,-122.753,69.62,45,20,9.22
387,Tete,MZ,2022-07-20 02:32:43,-16.1564,33.5867,65.44,87,2,4.92
388,Aripuana,BR,2022-07-20 02:32:43,-9.1667,-60.6333,72.75,49,0,2.73
389,Ust-Omchug,RU,2022-07-20 02:32:44,61.15,149.6333,78.76,39,65,1.39
390,Kavieng,PG,2022-07-20 02:32:45,-2.5744,150.7967,83.41,70,99,6.51
391,Saint Paul,US,2022-07-20 02:32:21,44.9444,-93.0933,81.01,41,0,14.97
392,Ixtapa,MX,2022-07-20 02:32:45,20.7,-105.2,79.52,92,98,1.5
393,Saint George,US,2022-07-20 02:32:46,37.1041,-113.5841,102.79,17,0,13.8
394,Camacupa,AO,2022-07-20 02:32:47,-12.0167,17.4833,52.63,48,2,4.43
395,Mackay,AU,2022-07-20 02:30:30,-21.15,149.2,71.69,79,99,14.05
396,Beira,MZ,2022-07-20 02:32:47,-19.8436,34.8389,67.98,91,1,3.02
397,Dauphin,CA,2022-07-20 02:32:48,51.1494,-100.0502,73.54,78,0,5.75
398,Srednekolymsk,RU,2022-07-20 02:32:49,67.45,153.6833,54.55,43,97,5.97
399,Yumen,CN,2022-07-20 02:32:49,40.2833,97.2,78.28,24,41,16.4
400,Pingdingshan,CN,2022-07-20 02:32:50,33.7385,113.3012,83.28,54,44,12.1
401,Fare,PF,2022-07-20 02:32:50,-16.7,-151.0167,77.5,69,7,6.55
402,Benjamin Constant,BR,2022-07-20 02:32:51,-4.3831,-70.0311,73.69,88,99,0.85
403,Roebourne,AU,2022-07-20 02:28:17,-20.7833,117.1333,74.59,29,0,15.9
404,Mariental,NA,2022-07-20 02:32:52,-24.6333,17.9667,48.47,65,0,9.19
405,Rocha,UY,2022-07-20 02:28:28,-34.4833,-54.3333,41.45,92,0,6.33
406,Kloulklubed,PW,2022-07-20 02:32:53,7.0419,134.2556,79.3,75,100,2.06
407,Hinton,CA,2022-07-20 02:32:53,53.4001,-117.5857,58.21,77,77,1.34
408,Marovoay,MG,2022-07-20 02:32:54,-16.1,46.6333,62.78,70,0,6.76
409,Maracacume,BR,2022-07-20 02:32:54,-2.0428,-45.9592,71.47,96,90,2.51
410,Nishihara,JP,2022-07-20 02:32:55,26.1842,127.7558,91.06,74,40,10.36
411,Plettenberg Bay,ZA,2022-07-20 02:32:56,-34.0527,23.3716,54.03,84,100,7.07
412,Vasterhaninge,SE,2022-07-20 02:32:56,59.1167,18.1,57.83,93,7,6.13
413,Yeppoon,AU,2022-07-20 02:28:33,-23.1333,150.7333,73.18,75,88,13.82
414,Lorena,BR,2022-07-20 02:28:41,-22.7308,-45.1247,62.58,94,3,1.79
415,Mount Isa,AU,2022-07-20 02:31:07,-20.7333,139.5,73.87,27,0,11.72
416,Pemangkat,ID,2022-07-20 02:30:41,1.1667,108.9667,86.65,61,90,3.83
417,Moerai,PF,2022-07-20 02:33:58,-22.4333,-151.3333,72.19,83,93,28.95
418,Kieta,PG,2022-07-20 02:33:58,-6.2167,155.6333,83.14,72,46,5.39
419,Bonavista,CA,2022-07-20 02:33:59,48.6499,-53.1147,60.24,98,100,24.38
420,Halmstad,SE,2022-07-20 02:33:59,56.6745,12.8568,57.4,88,14,3.44
421,Kondinskoye,RU,2022-07-20 02:34:00,59.6481,67.41,66.69,62,100,7.2
422,Sindor,RU,2022-07-20 02:34:00,62.8629,51.8905,60.39,98,100,8.77
423,Khatassy,RU,2022-07-20 02:34:01,61.9036,129.6383,71.58,43,90,5.68
424,Awbari,LY,2022-07-20 02:34:01,26.5921,12.7805,77.13,31,1,8.32
425,Udachnyy,RU,2022-07-20 02:33:20,66.4167,112.4,50.45,81,97,11.88
426,Bairiki,KI,2022-07-20 02:34:02,1.3292,172.9752,81.36,80,17,13.65
427,Rabak,SD,2022-07-20 02:34:03,13.1809,32.74,77.11,71,88,12.66
428,Bengkulu,ID,2022-07-20 02:34:03,-3.8004,102.2655,82.78,72,83,2.57
429,Bagdarin,RU,2022-07-20 02:34:04,54.4333,113.6,76.53,53,56,4.36
430,Putat,PH,2022-07-20 02:34:05,10.7858,123.8469,85.14,71,6,0.76
431,Tabou,CI,2022-07-20 02:34:05,4.423,-7.3528,73.47,73,89,7.38
432,Vanavara,RU,2022-07-20 02:34:06,60.34,102.2797,68.5,51,100,7.36
433,Bani Walid,LY,2022-07-20 02:34:06,31.7566,13.9942,70.34,85,0,1.59
434,Isla Mujeres,MX,2022-07-20 02:34:07,21.2311,-86.731,82.67,84,0,11.7
435,Belmonte,BR,2022-07-20 02:34:07,-15.8631,-38.8828,70.9,90,43,5.97
436,Kangaatsiaq,GL,2022-07-20 02:34:08,68.3065,-53.4641,44.92,88,100,3.83
437,Bardiyah,LY,2022-07-20 02:34:09,31.7561,25.0865,74.79,73,0,9.75
438,Carutapera,BR,2022-07-20 02:34:09,-1.195,-46.02,75.13,90,98,3.94
439,Dasoguz,TM,2022-07-20 02:34:10,41.8363,59.9666,84.15,39,0,4.61
440,Kampot,KH,2022-07-20 02:34:10,10.6167,104.1833,82.45,81,100,9.08
441,Neryungri,RU,2022-07-20 02:33:27,56.6709,124.6491,74.35,53,29,2.8
442,Capim Grosso,BR,2022-07-20 02:34:11,-11.3811,-40.0128,63.01,95,0,6.44
443,Kerrobert,CA,2022-07-20 02:34:12,51.9168,-109.1348,75.25,75,40,12.53
444,Oistins,BB,2022-07-20 02:34:12,13.0667,-59.5333,80.69,89,40,11.5
445,Panaba,MX,2022-07-20 02:34:13,21.2833,-88.2667,80.47,67,5,8.63
446,Bethel,US,2022-07-20 02:34:13,41.3712,-73.414,81.43,78,69,3.31
447,Abu Samrah,SY,2022-07-20 02:34:14,35.3029,37.1841,75.96,54,0,6.51
448,Ambunti,PG,2022-07-20 02:34:15,-4.2365,142.8448,88.2,61,74,2.24
449,Taoudenni,ML,2022-07-20 02:34:15,22.6783,-3.9836,88.11,45,18,6.69
450,Tlanchinol,MX,2022-07-20 02:34:16,20.9833,-98.65,64.13,90,32,3.6
451,Oneonta,US,2022-07-20 02:34:17,42.4529,-75.0638,73.81,86,66,3.83
452,Shakawe,BW,2022-07-20 02:34:17,-18.3667,21.85,46.51,71,0,5.37
453,Quelimane,MZ,2022-07-20 02:34:18,-17.8786,36.8883,66.15,94,20,2.3
454,Udarnyy,RU,2022-07-20 02:34:18,54.3409,42.8611,55.09,86,25,6.06
455,Nioro,GM,2022-07-20 02:34:19,13.35,-15.75,76.46,89,100,8.52
456,Oranjestad,AW,2022-07-20 02:34:19,12.524,-70.027,80.38,85,0,25.66
457,Requena,ES,2022-07-20 02:34:20,39.4883,-1.1004,67.78,53,0,2.01
458,Mosquera,CO,2022-07-20 02:34:20,4.7059,-74.2302,53.69,82,20,2.3
459,Okha,RU,2022-07-20 02:32:08,53.5739,142.9478,58.62,86,99,12.41
460,Port Macquarie,AU,2022-07-20 02:31:33,-31.4333,152.9167,59.9,47,83,6.8
461,Albertville,US,2022-07-20 02:31:31,34.2676,-86.2089,77.74,71,0,4.61
462,Chupa,RU,2022-07-20 02:35:22,66.27,33.0549,54.99,94,100,10.47
463,Tubuala,PA,2022-07-20 02:35:22,9.5167,-79.0333,81.23,87,100,7.4
464,Chiman,PK,2022-07-20 02:35:23,32.5463,73.8138,86.61,68,88,12.73
465,Kalofer,BG,2022-07-20 02:35:24,42.6167,24.9833,57.88,96,0,2.15
466,Guerrero Negro,MX,2022-07-20 02:35:24,27.9769,-114.0611,71.04,75,4,13.42
467,Tilichiki,RU,2022-07-20 02:33:15,60.4667,166.1,57.15,83,100,6.49
468,Matagami,CA,2022-07-20 02:35:25,49.7502,-77.6328,53.6,92,52,4.74
469,Boa Viagem,BR,2022-07-20 02:35:26,-5.1275,-39.7322,76.98,51,99,6.02
470,Canakkale,TR,2022-07-20 02:35:27,40.0833,26.8333,63.18,73,3,14.05
471,Mehamn,NO,2022-07-20 02:35:27,71.0357,27.8492,51.75,100,100,2.3
472,Neustrelitz,DE,2022-07-20 02:31:35,53.3667,13.0833,66.04,62,96,6.96
473,Qasigiannguit,GL,2022-07-20 02:32:05,68.8193,-51.1922,46.65,89,100,2.04
474,Vung Tau,VN,2022-07-20 02:35:29,10.346,107.0843,81.3,81,100,8.39
475,Quatre Cocos,MU,2022-07-20 02:35:29,-20.2078,57.7625,69.91,66,99,23.42
476,Atasu,KZ,2022-07-20 02:35:30,48.6814,71.6433,78.98,24,0,7.7
477,Waupun,US,2022-07-20 02:35:30,43.6333,-88.7296,80.22,78,32,20.4
478,Sitka,US,2022-07-20 02:35:31,57.0531,-135.33,55.29,88,100,10.36
479,Kachiry,KZ,2022-07-20 02:35:31,53.0675,76.1036,73.69,43,92,5.91
480,Doka,SD,2022-07-20 02:35:32,13.5167,35.7667,71.49,89,100,10.74
481,Kutum,SD,2022-07-20 02:35:32,14.2,24.6667,73.58,69,57,8.19
482,Shingu,JP,2022-07-20 02:32:32,33.7333,135.9833,88.0,55,100,7.31
483,Manturovo,RU,2022-07-20 02:35:33,58.3353,44.7619,54.75,80,100,9.15
484,Gorele,TR,2022-07-20 02:35:34,41.0308,39.0031,67.26,75,67,8.1
485,Iquitos,PE,2022-07-20 02:35:34,-3.7481,-73.2472,73.44,100,75,3.44
486,Dakar,SN,2022-07-20 02:35:35,14.6937,-17.4441,80.28,83,97,12.82
487,Trindade,BR,2022-07-20 02:33:33,-16.6494,-49.4889,71.35,50,4,6.13
488,Lang Son,VN,2022-07-20 02:35:36,21.8333,106.7333,88.07,63,100,6.17
489,Sharjah,AE,2022-07-20 02:31:07,25.3573,55.4033,93.02,61,47,13.85
490,Hofn,IS,2022-07-20 02:35:36,64.2539,-15.2082,50.25,77,100,9.22
491,Ancud,CL,2022-07-20 02:33:35,-41.8697,-73.8203,51.22,95,100,20.31
492,Half Moon Bay,US,2022-07-20 02:35:38,37.4636,-122.4286,75.02,84,100,21.85
493,Fajardo,PR,2022-07-20 02:32:21,18.3258,-65.6524,82.33,78,75,5.75
494,Yatou,CN,2022-07-20 02:35:39,37.15,122.3833,78.21,77,100,1.48
495,Aykino,RU,2022-07-20 02:35:39,62.2248,49.9922,57.02,96,100,4.14
496,Qaqortoq,GL,2022-07-20 02:35:40,60.7167,-46.0333,47.21,93,98,1.12
497,Karratha,AU,2022-07-20 02:35:40,-20.7377,116.8463,77.43,29,0,16.04
498,Yar-Sale,RU,2022-07-20 02:35:41,66.8333,70.8333,61.72,60,100,8.43
499,Adrar,MR,2022-07-20 02:35:41,20.5022,-10.0711,89.26,9,5,4.29
500,Oriximina,BR,2022-07-20 02:35:42,-1.7656,-55.8661,76.24,82,99,4.79
501,Kushiro,JP,2022-07-20 02:35:43,42.975,144.3747,65.35,94,75,4.61
502,Bayir,TR,2022-07-20 02:35:43,37.2687,28.2167,64.92,57,0,4.83
503,Laguna,US,2022-07-20 02:35:44,38.421,-121.4238,96.76,15,0,10.36
504,Alta Floresta,BR,2022-07-20 02:36:44,-9.8756,-56.0861,69.28,41,0,2.55
505,Malpe,IN,2022-07-20 02:36:45,13.35,74.7167,79.41,82,75,4.59
506,Gainesville,US,2022-07-20 02:33:45,29.6516,-82.3248,75.69,76,0,3.44
507,Cacule,BR,2022-07-20 02:36:45,-14.5033,-42.2222,69.01,69,99,6.29
508,Povenets,RU,2022-07-20 02:36:46,62.8487,34.8262,55.47,94,100,15.7
509,Lookan,PH,2022-07-20 02:36:46,5.037,120.1027,83.37,74,16,6.13
510,Tigil,RU,2022-07-20 02:33:00,57.8,158.6667,71.2,54,88,15.52
511,Hualmay,PE,2022-07-20 02:36:47,-11.0964,-77.6139,61.66,84,48,9.98
512,Ourem,PT,2022-07-20 02:36:48,39.6417,-8.5919,61.84,88,12,7.63
513,Colares,PT,2022-07-20 02:33:25,38.7992,-9.4469,68.29,73,0,21.0
514,Port-Gentil,GA,2022-07-20 02:36:48,-0.7193,8.7815,73.53,82,18,6.44
515,Porto Belo,BR,2022-07-20 02:33:07,-27.1578,-48.5531,64.35,85,90,4.09
516,West Fargo,US,2022-07-20 02:32:46,46.875,-96.9004,68.02,79,20,11.5
517,Oyama,JP,2022-07-20 02:36:49,36.3,139.8,91.58,47,100,2.06
518,Broome,US,2022-07-20 02:36:50,42.2506,-75.833,75.69,85,62,2.66
519,Puerto Penasco,MX,2022-07-20 02:36:50,31.3167,-113.5333,86.92,79,31,7.0
520,Ambilobe,MG,2022-07-20 02:36:51,-13.2,49.05,65.28,65,0,6.89
521,Severo-Kurilsk,RU,2022-07-20 02:36:52,50.6789,156.125,51.58,98,99,17.09
522,Orlik,RU,2022-07-20 02:36:52,52.5178,99.825,57.76,51,79,1.12
523,Bernalillo,US,2022-07-20 02:36:53,35.05,-106.6673,96.33,21,0,14.97
524,Xiaoweizhai,CN,2022-07-20 02:36:53,26.1903,107.5125,74.48,94,100,5.84
525,Linhares,BR,2022-07-20 02:36:54,-19.3911,-40.0722,65.08,95,17,1.32
526,Lewisporte,CA,2022-07-20 02:36:55,49.2499,-55.0482,65.91,98,100,12.97
527,Badiraguato,MX,2022-07-20 02:36:55,25.3667,-107.5167,78.06,89,100,3.58
528,Boa Vista,BR,2022-07-20 02:36:56,2.8197,-60.6733,75.04,89,96,4.59
529,Lata,PT,2022-07-20 02:36:57,40.1629,-8.3327,55.58,96,3,2.77
530,Itapirapua,BR,2022-07-20 02:36:57,-15.8233,-50.6133,70.34,39,6,5.12
531,Mollendo,PE,2022-07-20 02:36:58,-17.0231,-72.0147,60.64,85,63,7.61
532,Asfi,MA,2022-07-20 02:36:58,32.2994,-9.2372,70.25,78,11,17.45
533,Evensk,RU,2022-07-20 02:36:59,61.95,159.2333,59.85,85,100,7.25
534,Mtsamboro,YT,2022-07-20 02:37:00,-12.6998,45.0689,76.32,73,1,16.51
535,Makakilo City,US,2022-07-20 02:37:00,21.3469,-158.0858,84.52,55,75,13.8
536,Akonolinga,CM,2022-07-20 02:37:01,3.7667,12.25,66.13,99,100,1.88
537,Palmer,US,2022-07-20 02:37:02,42.1584,-72.3287,78.67,84,70,2.71
538,Rantepao,ID,2022-07-20 02:37:02,-2.9701,119.8978,80.96,61,62,3.33
539,Lasa,IT,2022-07-20 02:36:10,46.6166,10.7002,70.68,90,70,1.61
540,Pandan,PH,2022-07-20 02:37:03,14.0453,124.1694,84.99,75,100,8.95
541,Hambantota,LK,2022-07-20 02:37:04,6.1241,81.1185,79.14,100,40,2.3
542,Petit Goave,HT,2022-07-20 02:37:05,18.4314,-72.8669,79.97,78,29,2.28
543,Darovskoy,RU,2022-07-20 02:32:14,58.77,47.9564,54.9,92,100,8.79
544,Te Anau,NZ,2022-07-20 02:37:06,-45.4167,167.7167,41.13,96,100,2.15
545,Kemijarvi,FI,2022-07-20 02:33:22,66.7131,27.4306,55.13,84,100,7.78
546,Catamarca,AR,2022-07-20 02:37:07,-28.4696,-65.7852,52.77,60,9,1.01
547,Noumea,NC,2022-07-20 02:37:08,-22.2763,166.4572,77.0,99,98,4.16
548,Boende,CD,2022-07-20 02:37:08,-0.2167,20.8667,70.02,98,96,2.08
549,Lianzhou,CN,2022-07-20 02:37:09,24.7811,112.3825,89.67,66,67,5.1
550,Grand Forks,US,2022-07-20 02:38:09,47.9417,-97.4337,69.73,83,75,14.97
551,Mwene-Ditu,CD,2022-07-20 02:38:10,-7.0,23.45,70.27,47,92,0.96
552,Port Moresby,PG,2022-07-20 02:38:10,-9.4431,147.1797,81.82,78,75,5.75
553,Itarema,BR,2022-07-20 02:38:11,-2.9248,-39.9167,78.1,83,42,11.45
554,Moura,PT,2022-07-20 02:38:12,38.1401,-7.4486,62.71,70,0,5.06
555,Iralaya,HN,2022-07-20 02:38:12,15.0,-83.2333,80.37,80,68,12.82
556,Kuju,IN,2022-07-20 02:38:13,23.7167,85.5,79.54,67,99,3.91
557,Ayorou,NE,2022-07-20 02:38:13,14.7308,0.9174,79.25,70,39,14.34
558,Sloboda,RU,2022-07-20 02:38:14,51.1421,40.3021,56.57,85,11,6.67
559,Gallup,US,2022-07-20 02:35:24,35.5281,-108.7426,91.24,16,20,11.5
560,Akdagmadeni,TR,2022-07-20 02:38:15,39.6603,35.8836,47.62,94,17,5.53
561,Erdenet,MN,2022-07-20 02:38:15,49.0333,104.0833,62.64,64,58,7.9
562,Bacolod,PH,2022-07-20 02:35:56,10.6667,122.95,84.65,76,21,4.16
563,Villa Rica,US,2022-07-20 02:38:16,33.7321,-84.9191,75.02,97,12,3.8
564,Mwinilunga,ZM,2022-07-20 02:38:16,-11.7358,24.4293,54.3,63,6,3.49
565,Coswig,DE,2022-07-20 02:38:17,51.1333,13.5833,76.66,46,0,5.75
566,Hearst,CA,2022-07-20 02:38:18,49.6835,-83.6665,68.25,92,100,5.39
567,Sun City West,US,2022-07-20 02:38:18,33.662,-112.3413,107.2,23,0,11.5
568,Menongue,AO,2022-07-20 02:38:19,-14.6585,17.691,45.16,56,2,3.89
569,Mayya,RU,2022-07-20 02:33:40,61.7333,130.2811,70.92,36,75,6.2
570,Ulaangom,MN,2022-07-20 02:38:19,49.9811,92.0667,65.23,39,41,8.16
571,Dulce Nombre De Culmi,HN,2022-07-20 02:38:20,15.1,-85.5333,69.39,96,100,2.62
